1 16
0.000748, 0.004182, 0.004930
4 256
0.002893, 0.016385, 0.019278
0.002875, 0.016432, 0.019307
0.003049, 0.020554, 0.023603
0.003094, 0.017833, 0.020927
0.003501, 0.019769, 0.023270
0.003677, 0.024822, 0.028499
0.003840, 0.025924, 0.029763
0.003901, 0.026995, 0.030896
0.004071, 0.028413, 0.032484
0.004059, 0.023529, 0.027587
4 512
0.013594, 0.085759, 0.099353
0.012893, 0.080192, 0.093086
0.012932, 0.080984, 0.093916
0.013020, 0.081198, 0.094218
0.013356, 0.090109, 0.103465
0.013119, 0.091029, 0.104148
0.012709, 0.079152, 0.091861
0.012841, 0.081214, 0.094056
0.013029, 0.080745, 0.093774
0.012916, 0.087019, 0.099936
4 1024
0.053625, 0.307162, 0.360787
0.051626, 0.312445, 0.364071
0.051761, 0.312194, 0.363955
0.051832, 0.307932, 0.359763
0.051594, 0.313420, 0.365013
0.051758, 0.315110, 0.366869
0.051726, 0.314865, 0.366590
0.051854, 0.313772, 0.365626
0.051753, 0.313494, 0.365247
0.051719, 0.313259, 0.364978
4 2048
0.206546, 1.236672, 1.443218
0.225554, 1.317773, 1.543327
0.221217, 1.309784, 1.531001
0.231303, 1.261405, 1.492708
0.224567, 1.307236, 1.531803
0.222692, 1.304724, 1.527416
0.223503, 1.354529, 1.578032
0.227056, 1.312099, 1.539155
0.219547, 1.308141, 1.527688
0.219221, 1.356075, 1.575296
4 4096
0.925430, 5.130397, 6.055827
2.423065, 4.941503, 7.364568
2.345415, 4.863912, 7.209328
0.908077, 5.191756, 6.099833
0.907681, 5.122084, 6.029765
0.919867, 4.932662, 5.852530
0.911260, 5.264655, 6.175915
0.956379, 5.219646, 6.176025
0.927644, 5.015646, 5.943290
0.923791, 5.197416, 6.121207
4 8192
3.737754, 21.057240, 24.794994
3.698070, 20.474185, 24.172255
3.729974, 20.817065, 24.547039
3.628878, 20.349616, 23.978493
3.742554, 21.000599, 24.743154
3.703963, 21.004260, 24.708223
3.737319, 20.509804, 24.247123
3.435491, 19.808573, 23.244064
3.758016, 21.041010, 24.799026
3.735307, 20.827597, 24.562904
8 16
0.000091, 0.000376, 0.000467
0.000097, 0.000390, 0.000487
0.000091, 0.000409, 0.000500
0.000092, 0.000326, 0.000417
0.000091, 0.000238, 0.000329
0.000093, 0.000305, 0.000398
0.000091, 0.000246, 0.000337
0.000090, 0.000233, 0.000323
0.000090, 0.000211, 0.000300
0.000087, 0.000396, 0.000483
8 32
0.000137, 0.000391, 0.000528
0.000131, 0.000463, 0.000594
0.000126, 0.000452, 0.000578
0.000129, 0.000452, 0.000581
0.000124, 0.000441, 0.000565
0.000129, 0.000464, 0.000593
0.000127, 0.000436, 0.000563
0.000124, 0.000422, 0.000546
0.000132, 0.000468, 0.000600
0.000124, 0.000475, 0.000599
8 64
0.000283, 0.001340, 0.001623
0.000281, 0.001366, 0.001647
0.000287, 0.000956, 0.001243
0.000290, 0.001440, 0.001730
0.000280, 0.001439, 0.001719
0.000280, 0.001270, 0.001549
0.000361, 0.001217, 0.001578
0.000283, 0.001481, 0.001764
0.000282, 0.001178, 0.001460
0.000285, 0.001349, 0.001634
8 128
0.000888, 0.005209, 0.006096
0.000891, 0.003737, 0.004628
0.000745, 0.004343, 0.005088
0.000771, 0.002800, 0.003571
0.000742, 0.004087, 0.004829
0.000761, 0.004315, 0.005076
0.000759, 0.003154, 0.003913
0.000926, 0.004338, 0.005264
0.000872, 0.003552, 0.004424
0.000824, 0.004242, 0.005067
8 256
0.003757, 0.011782, 0.015539
0.003641, 0.015122, 0.018763
0.003682, 0.019242, 0.022924
0.003628, 0.018206, 0.021834
0.003606, 0.017173, 0.020778
0.003689, 0.018274, 0.021963
0.003652, 0.018534, 0.022187
0.003668, 0.013471, 0.017138
0.003653, 0.014408, 0.018061
0.003611, 0.020473, 0.024084
8 512
0.014190, 0.053518, 0.067707
0.013196, 0.055084, 0.068279
0.013939, 0.056934, 0.070873
0.014807, 0.057846, 0.072653
0.014405, 0.054825, 0.069230
0.013909, 0.053252, 0.067161
0.013630, 0.057161, 0.070791
0.013745, 0.052478, 0.066223
0.014828, 0.057989, 0.072817
0.014438, 0.058513, 0.072951
8 1024
0.052557, 0.218463, 0.271020
0.051191, 0.220679, 0.271870
0.056410, 0.221284, 0.277694
0.052602, 0.219818, 0.272420
0.051321, 0.215820, 0.267141
0.056678, 0.216597, 0.273275
0.051723, 0.225871, 0.277594
0.053453, 0.221455, 0.274908
0.051268, 0.224805, 0.276073
0.052515, 0.218677, 0.271192
8 2048
0.729023, 0.865718, 1.594740
0.735761, 0.835551, 1.571312
0.561874, 0.833920, 1.395794
0.566167, 0.833178, 1.399345
0.315261, 0.845358, 1.160619
0.297793, 0.855695, 1.153488
0.241845, 0.861758, 1.103603
0.244667, 0.864903, 1.109570
0.233370, 0.868906, 1.102276
0.245638, 0.882302, 1.127941
8 4096
0.970908, 3.476708, 4.447616
0.929553, 3.712757, 4.642309
2.670820, 3.405671, 6.076492
0.932419, 3.417217, 4.349636
0.940145, 3.458405, 4.398551
0.942211, 3.487004, 4.429215
0.949913, 3.483115, 4.433028
2.945030, 3.389382, 6.334413
2.371887, 3.332290, 5.704177
0.923644, 3.437465, 4.361109
8 8192
3.727163, 14.574311, 18.301474
3.749311, 14.735851, 18.485162
3.775224, 13.961764, 17.736988
3.783597, 14.501327, 18.284925
4.045050, 14.438926, 18.483976
3.924433, 14.712663, 18.637096
7.696005, 14.627712, 22.323717
3.736028, 14.554073, 18.290101
3.763484, 14.380667, 18.144152
3.847608, 14.514230, 18.361838
16 16
0.000087, 0.000427, 0.000514
0.000085, 0.000603, 0.000689
0.000082, 0.000380, 0.000462
0.000093, 0.000317, 0.000410
0.000083, 0.000245, 0.000328
0.000082, 0.000249, 0.000330
0.000081, 0.000310, 0.000391
0.000087, 0.000286, 0.000373
0.000084, 0.000348, 0.000433
0.000082, 0.000299, 0.000381
16 32
0.000121, 0.000427, 0.000548
0.000159, 0.000437, 0.000596
0.000120, 0.000386, 0.000506
0.000119, 0.000384, 0.000503
0.000115, 0.000427, 0.000542
0.000123, 0.000432, 0.000555
0.000118, 0.000455, 0.000574
0.000132, 0.000356, 0.000488
0.000116, 0.000327, 0.000443
0.000133, 0.001481, 0.001614
16 64
0.000266, 0.001145, 0.001411
0.000265, 0.001346, 0.001611
0.000264, 0.001209, 0.001473
0.000261, 0.001070, 0.001331
0.000271, 0.000967, 0.001238
0.000263, 0.001037, 0.001300
0.000287, 0.001061, 0.001348
0.000262, 0.000942, 0.001204
0.000263, 0.001031, 0.001295
0.000263, 0.001123, 0.001386
16 128
0.000820, 0.003047, 0.003867
0.000879, 0.003311, 0.004189
0.000939, 0.003037, 0.003977
0.000866, 0.003675, 0.004541
0.000864, 0.003206, 0.004070
0.000867, 0.003531, 0.004398
0.000992, 0.003669, 0.004661
0.000907, 0.003474, 0.004380
0.000983, 0.003854, 0.004837
0.000891, 0.003201, 0.004092
16 256
0.003649, 0.013040, 0.016689
0.003653, 0.013834, 0.017487
0.003644, 0.014988, 0.018631
0.003617, 0.013080, 0.016697
0.003613, 0.012887, 0.016500
0.003694, 0.012845, 0.016539
0.003664, 0.016367, 0.020031
0.003657, 0.013462, 0.017119
0.003652, 0.015084, 0.018736
0.003650, 0.013108, 0.016758
16 512
0.013400, 0.052200, 0.065601
0.013532, 0.050052, 0.063584
0.015349, 0.059079, 0.074428
0.015355, 0.055384, 0.070739
0.014959, 0.055769, 0.070728
0.013807, 0.054922, 0.068729
0.014919, 0.058922, 0.073841
0.015354, 0.064199, 0.079553
0.013222, 0.047724, 0.060946
0.013799, 0.054430, 0.068229
16 1024
0.052935, 0.211710, 0.264645
0.054543, 0.205338, 0.259881
0.053463, 0.220089, 0.273552
0.052799, 0.217952, 0.270751
0.051827, 0.236991, 0.288819
0.051487, 0.224282, 0.275770
0.061068, 0.212401, 0.273468
0.059893, 0.199618, 0.259511
0.053608, 0.223072, 0.276680
0.054694, 0.205150, 0.259844
16 2048
0.257498, 0.854516, 1.112014
0.239993, 0.812877, 1.052870
0.241430, 0.823726, 1.065156
0.228275, 0.865887, 1.094162
0.242437, 0.847474, 1.089911
0.232690, 0.816062, 1.048752
0.250363, 0.905715, 1.156078
0.227807, 0.832997, 1.060804
0.229799, 0.872501, 1.102300
0.234439, 0.814133, 1.048573
16 4096
0.936324, 3.333970, 4.270294
0.907877, 3.329859, 4.237736
0.940523, 3.286725, 4.227248
0.924332, 3.357766, 4.282098
0.972783, 3.265796, 4.238579
0.947780, 3.373271, 4.321052
0.958483, 3.253157, 4.211640
3.060490, 3.189131, 6.249621
0.935611, 3.262689, 4.198300
0.936907, 3.280879, 4.217786
16 8192
8.130928, 13.847649, 21.978577
3.932385, 13.474321, 17.406706
3.813025, 13.616203, 17.429229
3.722356, 13.483577, 17.205933
3.768422, 12.888073, 16.656496
3.720191, 13.568571, 17.288762
3.929000, 13.255441, 17.184441
8.863493, 12.904412, 21.767905
3.823022, 13.442558, 17.265580
3.774030, 13.195558, 16.969588
32 16
0.000086, 0.000684, 0.000770
0.000087, 0.000794, 0.000881
0.000097, 0.000697, 0.000794
0.000079, 0.000629, 0.000709
0.000094, 0.000646, 0.000740
0.000083, 0.000670, 0.000754
0.000087, 0.000696, 0.000783
0.000090, 0.000698, 0.000788
0.000218, 0.001665, 0.001883
0.000086, 0.000648, 0.000733
32 32
0.000115, 0.000540, 0.000656
0.000120, 0.000532, 0.000652
0.000119, 0.000542, 0.000661
0.000120, 0.000504, 0.000623
0.000111, 0.000507, 0.000619
0.000132, 0.000624, 0.000756
0.000120, 0.000514, 0.000633
0.000118, 0.000488, 0.000606
0.000119, 0.000670, 0.000789
0.000121, 0.000473, 0.000594
32 64
0.000257, 0.000992, 0.001248
0.000277, 0.001441, 0.001718
0.000265, 0.001045, 0.001310
0.000259, 0.000941, 0.001199
0.000349, 0.001511, 0.001860
0.000260, 0.000965, 0.001225
0.000269, 0.001049, 0.001318
0.000262, 0.001010, 0.001272
0.000258, 0.001027, 0.001285
0.000262, 0.001040, 0.001302
32 128
0.000813, 0.003030, 0.003843
0.000835, 0.003008, 0.003843
0.000904, 0.003237, 0.004142
0.000936, 0.003442, 0.004378
0.000942, 0.003271, 0.004213
0.001011, 0.003524, 0.004535
0.000993, 0.003467, 0.004461
0.000950, 0.003336, 0.004287
0.000951, 0.003243, 0.004194
0.001002, 0.003448, 0.004450
32 256
0.003854, 0.013766, 0.017620
0.003760, 0.014309, 0.018069
0.003757, 0.014256, 0.018013
0.003768, 0.013992, 0.017760
0.003794, 0.012889, 0.016683
0.003793, 0.013399, 0.017192
0.003784, 0.014256, 0.018041
0.003742, 0.013812, 0.017554
0.003738, 0.013148, 0.016886
0.003763, 0.013467, 0.017230
32 512
0.014068, 0.055641, 0.069708
0.014514, 0.053270, 0.067784
0.014657, 0.051522, 0.066179
0.013967, 0.051458, 0.065425
0.014446, 0.052232, 0.066677
0.015203, 0.056395, 0.071598
0.014245, 0.051582, 0.065827
0.014152, 0.052902, 0.067053
0.014733, 0.049687, 0.064420
0.014931, 0.055890, 0.070821
32 1024
0.053045, 0.202203, 0.255247
0.054322, 0.200256, 0.254578
0.055019, 0.204923, 0.259942
0.053897, 0.209160, 0.263057
0.054971, 0.205871, 0.260841
0.052611, 0.201007, 0.253618
0.056338, 0.209583, 0.265921
0.055967, 0.203305, 0.259272
0.053833, 0.208865, 0.262697
0.053523, 0.203644, 0.257168
32 2048
0.231053, 0.814178, 1.045231
0.234310, 0.820274, 1.054584
0.237564, 0.824177, 1.061741
0.245826, 0.824431, 1.070256
0.252480, 0.835464, 1.087944
0.260390, 0.843523, 1.103912
0.261816, 0.893871, 1.155687
0.258676, 0.878597, 1.137273
0.231717, 0.816380, 1.048097
0.230193, 0.816400, 1.046593
32 4096
2.656912, 3.188786, 5.845697
1.039858, 3.194246, 4.234103
0.931475, 3.423204, 4.354679
0.930928, 3.250294, 4.181222
1.000056, 3.282714, 4.282770
2.640153, 3.227712, 5.867865
0.903570, 3.229191, 4.132761
2.792034, 3.206855, 5.998889
1.060167, 3.170938, 4.231105
0.925297, 3.253255, 4.178552
32 8192
3.975271, 14.751197, 18.726469
3.692298, 12.776714, 16.469012
3.691896, 14.452757, 18.144654
3.884728, 14.259767, 18.144495
3.836501, 12.990030, 16.826530
3.875434, 14.038328, 17.913762
3.975006, 13.044023, 17.019029
3.963843, 13.376179, 17.340022
9.008330, 13.291322, 22.299652
3.626809, 13.182495, 16.809304
